Date,Midnight population,24-hour population,Book-ins,Book-outs,N,N2,BI,BO
2014-08-15,34566.0,35765.0,1125.0,1200.0,35235,34099,1499,1136
2014-08-16,34522.0,35664.0,1099.0,1142.0,34625,34364,526,261
2014-08-17,34499.0,35588.0,1066.0,1090.0,34775,34634,411,141
2014-08-18,34460.0,35583.0,1085.0,1123.0,35811,34489,1177,1322
2014-08-19,34392.0,35562.0,1102.0,1171.0,35565,33885,1076,1680
2014-08-20,34311.0,35482.0,1090.0,1171.0,34926,33409,1041,1517
2014-08-21,34233.0,35401.0,1091.0,1168.0,34551,32909,1142,1642
2014-08-22,34173.0,35331.0,1098.0,1158.0,34275,32870,1366,1405
2014-08-23,34136.0,35243.0,1069.0,1107.0,33299,33006,429,293
2014-08-24,34114.0,35170.0,1034.0,1056.0,33364,33256,358,108
2014-08-25,34088.0,35170.0,1056.0,1082.0,34367,33273,1111,1094
2014-08-26,34044.0,35160.0,1071.0,1116.0,34236,33075,963,1161
2014-08-27,33992.0,35107.0,1063.0,1115.0,34215,32869,1140,1346
2014-08-28,33931.0,35044.0,1052.0,1113.0,33882,32279,1013,1603
2014-08-29,33876.0,34992.0,1061.0,1116.0,33740,32246,1461,1494
2014-08-30,33832.0,34904.0,1028.0,1072.0,32590,32199,344,391
2014-08-31,33792.0,34823.0,991.0,1031.0,32679,32603,480,76
2014-09-01,33743.0,34781.0,989.0,1038.0,33099,32687,496,412
2014-09-02,33679.0,34753.0,1010.0,1074.0,33848,32686,1161,1162
2014-09-03,33583.0,34682.0,1003.0,1099.0,33844,32194,1158,1650
2014-09-04,33488.0,34580.0,997.0,1092.0,33297,32001,1103,1296
2014-09-05,33392.0,34479.0,991.0,1087.0,33284,31882,1283,1402
2014-09-06,33315.0,34352.0,960.0,1037.0,32289,32113,407,176
2014-09-07,33260.0,34240.0,924.0,980.0,32453,32367,340,86
2014-09-08,33189.0,34199.0,939.0,1010.0,33401,32210,1034,1191
2014-09-09,33099.0,34151.0,963.0,1052.0,33423,32056,1213,1367
2014-09-10,33008.0,34056.0,957.0,1048.0,33129,31897,1073,1232
2014-09-11,32912.0,33956.0,948.0,1044.0,33061,31714,1164,1347
2014-09-12,32820.0,33860.0,948.0,1040.0,32973,31601,1259,1372
2014-09-13,32756.0,33744.0,924.0,988.0,32082,31806,481,276
